label,gx_mean,gx_std,gx_min,gx_max,gx_range,gx_energy,gx_zcr,gy_mean,gy_std,gy_min,gy_max,gy_range,gy_energy,gy_zcr,gz_mean,gz_std,gz_min,gz_max,gz_range,gz_energy,gz_zcr,mag_mean,mag_max,mag_std,mag_energy,gy_gx_energy_ratio
horizontal_shake,-26.527093596059114,1471.2060040690405,-3781.0,2859.0,6640.0,2165150.793103448,0.06435643564356436,4628.04433497537,17134.211066171192,-27725.0,28760.0,56485.0,314999983.226601,0.019801980198019802,-676.7192118226601,1723.7244030614997,-4293.0,3990.0,8283.0,3429174.709359606,0.054455445544554455,15938.371535802464,28842.41408065559,8158.591883149066,320594308.72906405,145.48639486448494
rest,-18.600985221674875,147.69524407435077,-386.0,166.0,552.0,22159.881773399014,0.49504950495049505,48.30541871921182,155.8360744143155,-146.0,405.0,551.0,26618.295566502464,0.5396039603960396,12.89655172413793,134.272108610355,-147.0,427.0,574.0,18195.320197044333,0.5099009900990099,248.1923112525677,564.8539634277164,73.308077126974,66973.49753694581,1.201193031564608
rest,-13.596059113300493,142.77494220765928,-394.0,156.0,550.0,20569.536945812808,0.504950495049505,-9.645320197044335,137.80775613336587,-173.0,377.0,550.0,19084.00985221675,0.504950495049505,11.004926108374384,128.1587492150419,-153.0,150.0,303.0,16545.77339901478,0.5099009900990099,232.35603979200576,442.45225731145274,47.01054104368688,56199.32019704433,0.9277802364968427
vertical_shake,282.7586206896552,15081.248167885242,-22420.0,25438.0,47858.0,227523998.73891625,0.019801980198019802,-656.1773399014778,1551.6413867840406,-4788.0,3289.0,8077.0,2838159.694581281,0.13366336633663367,488.97536945812806,2990.188994205586,-5562.0,6540.0,12102.0,9180327.133004926,0.06435643564356436,13867.173364717995,25774.377975035597,6873.426251830904,239542485.56650245,0.01247411134786739
vertical_shake,1684.8374384236454,16089.521937139461,-27684.0,26954.0,54638.0,261711393.3596059,0.0297029702970297,-456.45320197044333,1602.0100986524176,-4269.0,4410.0,8679.0,2774785.881773399,0.10396039603960396,163.39408866995075,3384.347427454627,-7565.0,8081.0,15646.0,11480505.137931034,0.04455445544554455,14198.564533723797,28147.846596143016,8623.656391635228,275966684.37931037,0.010602464975457488
vertical_shake,742.7980295566502,9813.612565202358,-16972.0,18594.0,35566.0,96858740.49261084,0.039603960396039604,125.8768472906404,1507.286616879664,-4166.0,4422.0,8588.0,2287757.9261083743,0.13861386138613863,-174.22660098522167,2472.150181538445,-6705.0,5770.0,12475.0,6141881.428571428,0.06930693069306931,9250.594573690345,18722.98312235526,4440.144128347794,105288379.84729064,0.023619529992576174
vertical_shake,1785.4433497536945,17808.46889418529,-30277.0,26417.0,56694.0,320329372.3103448,0.01485148514851485,-219.30049261083744,2112.9363462490414,-6854.0,3296.0,10150.0,4512592.709359606,0.0594059405940594,-404.2512315270936,1788.3529728780982,-4637.0,2780.0,7417.0,3361625.4137931033,0.0891089108910891,16712.17781152924,30323.92713683371,6993.332769812063,328203590.43349755,0.014087352267489443
vertical_shake,891.3546798029556,17245.45913453457,-25447.0,28117.0,53564.0,298200373.92610836,0.01485148514851485,-560.2709359605911,1664.5706470165142,-5019.0,2533.0,7552.0,3084698.960591133,0.08415841584158416,-390.2610837438424,2052.211654697839,-5641.0,3765.0,9406.0,4363876.389162562,0.07920792079207921,15936.661303870702,28230.875526628643,7188.308268401702,305648949.2758621,0.01034438327483619
rest,9.246305418719212,148.01357421322783,-385.0,179.0,564.0,21993.512315270935,0.5396039603960396,-10.605911330049262,155.79471261044597,-191.0,361.0,552.0,24384.477832512315,0.4603960396039604,12.527093596059114,126.58026914520688,-142.0,160.0,302.0,16179.492610837438,0.4504950495049505,242.1290395088297,443.68119184838116,62.697774961734325,62557.48275862069,1.1087123094741553
horizontal_shake,-302.23152709359607,1290.2234123532123,-4135.0,2839.0,6974.0,1756020.3497536946,0.14356435643564355,2832.0985221674878,13159.833045048277,-18735.0,22967.0,41702.0,181201987.8128079,0.009900990099009901,-348.9064039408867,2007.498817821582,-3785.0,3654.0,7439.0,4151787.18226601,0.019801980198019802,12705.85549619686,23206.58221281195,5066.658805819828,187109795.3448276,103.18900224489079
horizontal_shake,141.6305418719212,1440.197782138978,-2621.0,3329.0,5950.0,2094228.8620689656,0.054455445544554455,-1375.7241379310344,14402.501939626478,-23893.0,22055.0,45948.0,209324679.02463055,0.01485148514851485,140.36453201970443,2947.8617206814947,-4860.0,5914.0,10774.0,8709590.926108375,0.054455445544554455,13629.810826796142,24057.541748898617,5861.463608908493,220128498.8128079,99.95310580230998
rest,24.216748768472907,163.97246048741383,-454.0,222.0,676.0,27473.418719211822,0.5,50.42857142857143,151.7422255868089,-153.0,397.0,550.0,25568.743842364533,0.4752475247524752,-21.137931034482758,128.3231784125022,-163.0,139.0,302.0,16913.65024630542,0.47029702970297027,253.78543643997327,487.59922067205974,74.49003328536008,69955.81280788177,0.9306720835759922
vertical_shake,1185.7832512315272,16293.821410278937,-26684.0,22818.0,49502.0,266894698.06896552,0.01485148514851485,-394.8029556650246,2166.5254857456334,-7054.0,4511.0,11565.0,4849702.054187193,0.14356435643564355,407.3645320197044,4229.355851817579,-7888.0,10194.0,18082.0,18053396.78325123,0.04950495049504951,15447.445712532566,27993.359212498952,7153.615719673734,289797796.90640396,0.01817084449138825
horizontal_shake,42.004926108374384,1533.1460988982317,-4911.0,2745.0,7656.0,2352301.3743842365,0.07920792079207921,-2679.753694581281,16862.46823901375,-23352.0,27291.0,50643.0,291523914.97536945,0.01485148514851485,-27.06896551724138,2818.703114284171,-4590.0,5508.0,10098.0,7945819.975369458,0.024752475247524754,16111.535116527748,27468.772724677743,6499.267075141348,301822036.32512313,123.93136277092975
horizontal_shake,-901.3300492610838,16307.923830443297,-30063.0,28228.0,58291.0,266760775.5172414,0.019801980198019802,-134.27093596059115,2500.73815910159,-7147.0,3493.0,10640.0,6271720.024630542,0.04950495049504951,-91.5911330049261,2167.626348229127,-4719.0,5965.0,10684.0,4706992.921182266,0.06435643564356436,14738.761842966305,30203.251248830813,7778.713762530069,277739488.4630542,0.023510652990380087
vertical_shake,4027.6995073891626,14674.018237511746,-20563.0,23619.0,44182.0,231549174.55665025,0.019801980198019802,-817.1724137931035,1845.6635462452275,-8152.0,2614.0,10766.0,4074244.6798029556,0.15841584158415842,-534.7635467980296,3485.146574191288,-8355.0,7874.0,16229.0,12432218.694581281,0.0297029702970297,14345.95719852741,24661.38670067034,6499.934614213753,248055637.93103448,0.017595591466063123
vertical_shake,4768.990196078431,21805.40216164968,-25358.0,40144.0,65502.0,498218830.92156863,0.024630541871921183,-58.57843137254902,3923.9341026433835,-8370.0,9053.0,17423.0,15400690.274509804,0.09359605911330049,224.19117647058823,6408.413885445996,-12425.0,15583.0,28008.0,41118030.210784316,0.07389162561576355,20084.29389972696,41788.20041590688,12302.79195777337,554737551.4068627,0.03091149775696502
horizontal_shake,549.1330049261084,1841.1417738921612,-3026.0,4944.0,7970.0,3691350.0886699506,0.06930693069306931,-270.6009852216749,21993.994703288325,-32682.0,32801.0,65483.0,483809027.9014778,0.019801980198019802,-285.3990147783251,1845.9325792381005,-3918.0,3831.0,7749.0,3488919.684729064,0.09405940594059406,19565.551457584297,33005.38454555559,10400.889088702843,490989297.67487687,131.06560371676954
rest,-0.9261083743842364,143.9310503310084,-406.0,160.0,566.0,20717.004926108373,0.5693069306930693,13.773399014778326,153.83225424174523,-150.0,392.0,542.0,23854.068965517243,0.4801980198019802,12.10344827586207,127.578485986594,-138.0,172.0,310.0,16422.76354679803,0.5544554455445545,239.49643133762203,456.47891517571765,60.293422650960316,60993.837438423645,1.151424593014187
horizontal_shake,-229.20197044334975,1330.8415403470688,-3656.0,2428.0,6084.0,1823672.7487684728,0.08415841584158416,4135.014778325123,13184.83803408306,-18276.0,20626.0,38902.0,190938301.20197046,0.009900990099009901,-397.6502463054187,1787.5264415247639,-3906.0,3501.0,7407.0,3353376.4975369456,0.09405940594059406,12933.651860549451,20967.88651724346,5369.916200312773,196115350.44827586,104.69987081339632
horizontal_shake,414.5911330049261,1821.239378071056,-4478.0,4306.0,8784.0,3488798.6798029556,0.07425742574257425,-4027.753694581281,17285.531477553737,-29940.0,25078.0,55018.0,315012398.28571427,0.01485148514851485,260.09852216748766,3434.4836670537393,-6374.0,6770.0,13144.0,11863329.30049261,0.04455445544554455,16378.688161547154,30749.702844092655,7880.552034775544,330364526.26600987,90.29251246549597
vertical_shake,-398.5221674876847,14140.224398246297,-24228.0,24364.0,48592.0,200104765.9507389,0.019801980198019802,187.5270935960591,2670.6714553956185,-7097.0,6198.0,13295.0,7167652.433497537,0.14356435643564355,-186.48275862068965,1764.1976932686036,-4431.0,4552.0,8983.0,3147169.3201970444,0.10396039603960396,13356.325048427943,24694.092775398734,5659.343504786559,210419587.7044335,0.035819498848228555
vertical_shake,1593.665024630542,16125.519208385454,-27618.0,27670.0,55288.0,262572137.9507389,0.019801980198019802,-655.7192118226601,1622.3810741405448,-4013.0,3437.0,7450.0,3062088.0344827585,0.10891089108910891,-252.28571428571428,3672.6758499305265,-7918.0,6680.0,14598.0,13552195.980295567,0.054455445544554455,14636.09157598393,28693.70406552629,8060.474263027549,279186421.9655172,0.011661892455083091
horizontal_shake,-85.32019704433498,1344.67863135092,-4202.0,2274.0,6476.0,1815440.157635468,0.09900990099009901,3610.118226600985,13878.13765830523,-21530.0,20966.0,42496.0,205635658.4729064,0.009900990099009901,-667.0443349753695,1967.8305183052037,-3443.0,3164.0,6607.0,4317305.093596059,0.039603960396039604,13746.616000828244,21782.207601618346,4774.824839709915,211768403.72413793,113.27041412410857
vertical_shake,1712.1773399014778,15944.470748084768,-26184.0,26982.0,53166.0,257157698.67980295,0.019801980198019802,-760.7635467980296,2419.301112950673,-7605.0,4594.0,12199.0,6431779.049261084,0.09900990099009901,-38.11330049261084,3808.1035156856983,-7530.0,9502.0,17032.0,14503105.009852218,0.0594059405940594,14678.336161663115,28428.480877458085,7914.482311821105,278092582.7389163,0.025011030516607406
rest,25.04433497536946,146.09913971527337,-368.0,190.0,558.0,21972.17733990148,0.504950495049505,39.39408866995074,155.1370040136049,-155.0,405.0,560.0,25619.384236453203,0.44554455445544555,-13.344827586206897,126.97173693635642,-164.0,139.0,303.0,16299.906403940886,0.5643564356435643,244.03481582178796,458.1102487393182,65.86711354782146,63891.467980295565,1.1659920562323332
horizontal_shake,-27.87192118226601,1808.4947891312897,-3584.0,5070.0,8654.0,3271430.2463054187,0.06435643564356436,670.0541871921182,19489.144689824287,-29939.0,27206.0,57145.0,380275733.3546798,0.01485148514851485,-406.6896551724138,2153.141633482078,-5821.0,4544.0,10365.0,4801415.369458128,0.034653465346534656,18042.096371544587,30435.08102502768,7926.622073136894,388348578.97044337,116.24143103284663
horizontal_shake,-6170.630541871921,16077.568299040086,-32250.0,24341.0,56591.0,296564883.6945813,0.019801980198019802,-179.50738916256157,614.9083504897706,-1635.0,1365.0,3000.0,410335.18226600986,0.1485148514851485,164.2512315270936,396.68338174875214,-551.0,1017.0,1568.0,184336.1724137931,0.0594059405940594,14260.11645951679,32273.990720082944,9685.485718861984,297159555.0492611,0.0013836270065224426
horizontal_shake,513.4729064039409,2113.713015600775,-3263.0,4589.0,7852.0,4731437.137931035,0.07920792079207921,-2583.8374384236454,24126.370220730696,-32654.0,32832.0,65486.0,588757955.9359607,0.024752475247524754,207.48275862068965,5643.517418302876,-10483.0,9722.0,20205.0,31892337.945812806,0.04455445544554455,22213.45108011875,34297.19596410179,11486.701969271922,625381731.0197045,124.43533302302586
horizontal_shake,936.8039215686274,2740.7817334791284,-4015.0,7409.0,11424.0,8389486.098039215,0.06896551724137931,1261.6470588235295,24231.329973755077,-32678.0,32809.0,65487.0,588749105.5980393,0.024630541871921183,-554.9754901960785,3373.2916467025193,-6796.0,7837.0,14633.0,11687094.328431373,0.07389162561576355,22007.19796139371,34265.12015154769,11158.356685127887,608825686.0245098,70.1770166513109
horizontal_shake,-509.29064039408865,2365.0923953792735,-7072.0,5016.0,12088.0,5853038.995073891,0.12871287128712872,998.320197044335,16572.92602278147,-27680.0,29433.0,57113.0,275658520.17241377,0.07425742574257425,-432.20197044334975,4491.439392483305,-8511.0,11693.0,20204.0,20359826.359605912,0.08415841584158416,15241.417946729292,31364.825712890546,8340.897104041736,301871385.5270936,47.096648493956216
horizontal_shake,2127.551724137931,16664.23767094458,-24905.0,32810.0,57715.0,282223293.4926108,0.01485148514851485,252.7487684729064,529.3876385580695,-1350.0,1207.0,2557.0,344133.2118226601,0.15841584158415842,-80.61083743842364,587.270702580293,-1638.0,846.0,2484.0,351384.9852216749,0.12871287128712872,15193.976136450989,32815.97466174058,7215.393326396909,282918811.6896552,0.001219365019676061
rest,-30.166666666666668,152.29831300375866,-413.0,141.0,554.0,24104.803921568626,0.49261083743842365,-17.07843137254902,144.62447561377368,-170.0,380.0,550.0,21207.91176470588,0.5221674876847291,-13.416666666666666,126.21475596848019,-177.0,141.0,318.0,16110.171568627451,0.5221674876847291,240.34625932119636,457.0547013214064,60.46952029915727,61422.88725490196,0.8798209615689656
rest,5.197044334975369,148.7578804176032,-371.0,195.0,566.0,22155.916256157634,0.5148514851485149,-68.85714285714286,148.7616677072049,-253.0,299.0,552.0,26871.339901477833,0.5,12.960591133004925,132.4584084686012,-144.0,426.0,570.0,17713.206896551725,0.4900990099009901,247.88837891708545,460.04021563337267,72.74485996994332,66740.46305418719,1.2128290967885238
rest,-0.9117647058823529,152.56490762315653,-410.0,216.0,626.0,23276.882352941175,0.4088669950738916,-30.181372549019606,145.01670439979958,-195.0,354.0,549.0,21940.75980392157,0.5270935960591133,20.308823529411764,129.3101520080361,-138.0,172.0,310.0,17133.563725490196,0.4827586206896552,242.05914432650252,465.01290304678645,61.30723065246349,62351.205882352944,0.9425987325639089
rest,23.413793103448278,147.76904562266435,-369.0,193.0,562.0,22383.896551724138,0.48514851485148514,30.862068965517242,147.50396401003954,-147.0,415.0,562.0,22709.886699507388,0.5099009900990099,31.305418719211822,134.2458421265737,-119.0,455.0,574.0,19001.975369458127,0.5247524752475248,244.72059172027926,504.7722258603379,64.86594336603801,64095.75862068965,1.0145636014279265
rest,-32.13793103448276,143.66278485869208,-408.0,152.0,560.0,21671.842364532018,0.5,18.20689655172414,148.63999737430248,-179.0,384.0,563.0,22425.339901477833,0.47029702970297027,19.103448275862068,128.3771926167904,-143.0,173.0,316.0,16845.645320197043,0.5297029702970297,238.48681267709654,578.0,63.77199828550436,60942.8275862069,1.03476850395419
rest,-40.970443349753694,152.64233965538023,-417.0,131.0,548.0,24978.26108374384,0.5,31.724137931034484,151.2322871886035,-165.0,399.0,564.0,23877.625615763547,0.5297029702970297,-35.09852216748769,127.6036433679371,-173.0,131.0,304.0,17514.5960591133,0.48514851485148514,247.99575497578002,463.329256576789,69.77526977814968,66370.4827586207,0.9559362653673037
rest,-28.431372549019606,144.1443659372417,-407.0,147.0,554.0,21585.941176470587,0.4630541871921182,-41.03431372549019,153.31101862035678,-215.0,335.0,550.0,25188.083333333332,0.5024630541871922,15.514705882352942,127.63168816149346,-151.0,161.0,312.0,16530.553921568626,0.49261083743842365,243.99316056145304,465.49543499372794,61.415926522405854,63304.57843137255,1.1668744544152285
horizontal_shake,-11.305418719211822,1079.5095243319286,-2505.0,4393.0,6898.0,1165468.6256157635,0.15841584158415842,-987.6453201970444,12901.941675474856,-26818.0,17186.0,44004.0,167435542.27586207,0.009900990099009901,-337.8817733990148,1881.4575698132796,-4364.0,3220.0,7584.0,3654046.6798029556,0.039603960396039604,11796.833132816968,27187.216426107327,5752.372173091079,172255057.5812808,143.66370625155113
vertical_shake,-1330.1724137931035,24702.850112679007,-32815.0,32685.0,65500.0,612000162.3399014,0.04455445544554455,38.68472906403941,4261.123697064893,-8569.0,12307.0,20876.0,18158671.66995074,0.1188118811881188,-321.2413793103448,7793.09986357213,-18872.0,17416.0,36288.0,60835601.507389165,0.054455445544554455,23472.574774018,37528.06248662459,11833.540002694679,690994435.5172414,0.0296710242698686
horizontal_shake,-9237.275862068966,27835.521229553877,-40042.0,25445.0,65487.0,860143507.4729064,0.06930693069306931,-765.576354679803,2149.0012499411864,-4839.0,2940.0,7779.0,5204313.527093596,0.06930693069306931,157.30541871921181,495.97159989426,-1045.0,1025.0,2070.0,270732.82266009855,0.09900990099009901,27085.833750211947,40336.32470862957,11488.087912204523,865618553.8226601,0.00605051771231038
vertical_shake,2758.089108910891,11673.856955174728,-19888.0,17844.0,37732.0,143885991.74257424,0.01990049751243781,624.2425742574258,2682.0634522601827,-5954.0,6442.0,12396.0,7583143.153465346,0.09950248756218906,-946.2326732673267,1862.1483601394605,-6154.0,2177.0,8331.0,4362952.787128713,0.11442786069651742,11674.54543742157,19949.50149753121,4420.076527928849,155832087.68316832,0.05270244213232594
vertical_shake,2023.1078431372548,15318.312076424178,-25848.0,22746.0,48594.0,238743650.21568626,0.014778325123152709,78.51960784313725,1556.882623872941,-4899.0,2554.0,7453.0,2430048.8333333335,0.059113300492610835,110.94607843137256,1439.45272553608,-4298.0,3436.0,7734.0,2084333.181372549,0.11822660098522167,14303.00639110868,25952.882864915027,6219.488757630842,243258032.23039216,0.010178485715276507
vertical_shake,519.2463054187192,9881.697010200354,-15973.0,16371.0,32344.0,97917552.52709359,0.024752475247524754,374.64039408866995,1238.115011625995,-2720.0,5090.0,7810.0,1673284.2068965517,0.13861386138613863,-134.05418719211823,2078.4694662628317,-5615.0,3499.0,9114.0,4338005.847290641,0.039603960396039604,9246.512913099035,17051.725719117112,4293.115596996378,103928842.58128078,0.017088705382352742
rest,18.284313725490197,153.64262566295676,-357.0,201.0,558.0,23940.37254901961,0.4433497536945813,-7.446078431372549,152.64778128646392,-181.0,371.0,552.0,23356.789215686276,0.5369458128078818,-18.176470588235293,128.8215753276453,-188.0,122.0,310.0,16925.382352941175,0.45320197044334976,245.04418417965348,435.14939963189653,64.62114141188714,64222.544117647056,0.9756234648337906
horizontal_shake,-5213.4975369458125,16921.81190800778,-29014.0,27767.0,56781.0,313528274.817734,0.009900990099009901,876.9211822660099,2962.457155424978,-5493.0,5980.0,11473.0,9545143.157635467,0.0594059405940594,61.17733990147783,1729.1550281590435,-4097.0,4659.0,8756.0,2993719.7783251232,0.0891089108910891,16219.30508464104,29653.3796556143,7937.334585679997,326067137.7536946,0.030444281821741356
rest,-25.441176470588236,137.62973013932623,-410.0,146.0,556.0,19589.196078431374,0.5172413793103449,5.7745098039215685,160.42128403007425,-203.0,363.0,566.0,25768.333333333332,0.42857142857142855,12.941176470588236,129.1250969309973,-139.0,171.0,310.0,16840.764705882353,0.5123152709359606,241.07422859052656,551.4127310826257,63.88669992361167,62198.294117647056,1.3154359796166153
rest,-3.8916256157635467,146.11571121161,-386.0,178.0,564.0,21364.94581280788,0.4752475247524752,-29.019704433497537,143.0189956239109,-211.0,343.0,554.0,21296.576354679804,0.48514851485148514,23.08374384236453,131.4328684093097,-139.0,436.0,575.0,17807.45812807882,0.504950495049505,237.5457890043753,456.0712663608616,63.568690578423194,60468.9802955665,0.9967999236353274
vertical_shake,1528.2610837438424,15869.265665877543,-24813.0,29611.0,54424.0,254169174.7142857,0.019801980198019802,-810.1724137931035,2098.0633821443907,-5349.0,4121.0,9470.0,5058249.295566502,0.10396039603960396,-189.49261083743843,3273.432937415735,-7137.0,6628.0,13765.0,10751270.645320198,0.04950495049504951,14344.428858782681,30008.301934631356,8013.492083386305,269978694.6551724,0.019901112325098173
rest,13.275862068965518,147.58884026931062,-369.0,187.0,556.0,21958.714285714286,0.4801980198019802,-31.12807881773399,150.64067889414324,-189.0,360.0,549.0,23661.571428571428,0.5148514851485149,-33.34975369458128,128.41144170987374,-181.0,123.0,304.0,17601.704433497536,0.4900990099009901,243.77991226377398,432.75166088647194,61.590133336841504,63221.99014778325,1.077548126028716
horizontal_shake,157.01477832512316,2104.548415756777,-4116.0,4912.0,9028.0,4453777.674876847,0.04950495049504951,748.8817733990148,17511.054807991593,-26613.0,24979.0,51592.0,307197864.3990148,0.01485148514851485,-59.13300492610838,3240.4539253641938,-4821.0,6204.0,11025.0,10504038.354679802,0.024752475247524754,16636.301729563143,26842.035690312314,6737.146665429345,322155680.4285714,68.97467427076032
vertical_shake,3841.206896551724,23995.611764184912,-32569.0,32933.0,65502.0,590544254.3596059,0.024752475247524754,842.6502463054187,5085.341582013068,-10323.0,12581.0,22904.0,26570758.443349753,0.06435643564356436,-1086.1822660098521,8998.799608578387,-20489.0,20829.0,41318.0,82158186.31034483,0.0297029702970297,23654.03893066191,39536.74374553372,11821.998197429704,699273199.1133004,0.04499367870772604
rest,11.310344827586206,149.2896719439834,-394.0,164.0,558.0,22415.330049261083,0.5099009900990099,-31.35960591133005,142.90123270708443,-201.0,339.0,540.0,21404.18719211823,0.4900990099009901,-14.458128078817735,126.82469950438552,-189.0,127.0,316.0,16293.541871921183,0.5247524752475248,237.31221977653883,541.7157926440764,61.61143934394177,60113.05911330049,0.9548905657458214
rest,19.07881773399015,152.99774200523606,-375.0,181.0,556.0,23772.310344827587,0.5198019801980198,11.935960591133005,156.9079013147943,-170.0,383.0,553.0,24762.556650246304,0.46534653465346537,-41.05911330049261,127.05332829074426,-191.0,115.0,306.0,17828.399014778326,0.5198019801980198,248.8222122409695,455.7905220602991,66.71411174078649,66363.26600985222,1.0416554508608868
rest,-17.374384236453203,152.98313675699686,-415.0,141.0,556.0,23705.709359605913,0.5396039603960396,-63.1576354679803,157.5707043685379,-227.0,329.0,556.0,28817.41379310345,0.4504950495049505,24.379310344827587,130.90111698943224,-143.0,429.0,572.0,17729.453201970442,0.5544554455445545,255.52711183530772,482.61060908355506,70.41641478935107,70252.5763546798,1.215631785404734
vertical_shake,611.9901477832512,13074.74860235107,-20388.0,19364.0,39752.0,171323582.95566502,0.01485148514851485,75.78325123152709,3062.309731065844,-8885.0,6224.0,15109.0,9383483.990147782,0.13861386138613863,-574.9802955665025,2251.772720291324,-6731.0,4056.0,10787.0,5401082.724137931,0.09405940594059406,12648.782722902988,20573.784727171616,5110.425158315264,186108149.66995075,0.05477053321127444
horizontal_shake,11918.87684729064,17749.486758405263,-22213.0,43271.0,65484.0,457103905.4876847,0.039603960396039604,497.8472906403941,877.7794651777481,-2030.0,2937.0,4967.0,1018348.7142857143,0.06930693069306931,164.3152709359606,431.79923622812555,-870.0,1626.0,2496.0,213450.08866995072,0.17326732673267325,17226.91646636522,43306.395659301874,12710.981604562066,458335704.2906404,0.0022278276384430293
vertical_shake,-1634.7783251231526,24459.561694173044,-32564.0,32684.0,65248.0,600942658.4433497,0.024752475247524754,-220.20197044334975,3686.648663498454,-8155.0,8291.0,16446.0,13639867.27586207,0.10396039603960396,-66.0295566502463,9159.644749124329,-18426.0,19234.0,37660.0,83903451.83251232,0.0594059405940594,23360.32287250884,38149.32310015474,12360.473002432569,698485977.5517242,0.022697452218143517
rest,30.591133004926107,136.52797154785702,-380.0,180.0,560.0,19575.704433497536,0.4752475247524752,30.75862068965517,145.18866904067252,-147.0,399.0,546.0,22025.842364532018,0.4603960396039604,-11.152709359605911,135.0137425227494,-179.0,397.0,576.0,18353.093596059112,0.5148514851485149,238.63801994495083,450.43645500780684,54.831886989615015,59954.64039408867,1.1251621845516762
vertical_shake,530.9655172413793,13107.569748925576,-21176.0,26426.0,47602.0,172090309.10344827,0.024752475247524754,-316.0837438423645,4128.273728595119,-11908.0,10645.0,22553.0,17142552.911330048,0.08415841584158416,-148.64039408866995,1836.4921112339348,-4025.0,4381.0,8406.0,3394797.2413793104,0.06930693069306931,12164.47838387877,26458.729769208498,6682.29937254414,192627659.25615764,0.09961370283218669
vertical_shake,123.57635467980296,10448.557961070266,-17660.0,17300.0,34960.0,109187634.58128078,0.01485148514851485,-6.428571428571429,1560.479258379912,-4263.0,5328.0,9591.0,2435136.842364532,0.1485148514851485,-273.5960591133005,1514.8695254695342,-3478.0,3029.0,6507.0,2369684.4827586208,0.08415841584158416,9720.72091176148,17663.8755656849,4415.885059877239,113992455.90640394,0.02230231336820272
horizontal_shake,-2758.694581280788,13716.193204923815,-23815.0,27929.0,51744.0,195744351.8275862,0.009900990099009901,85.14285714285714,2611.821596794747,-6476.0,3753.0,10229.0,6828861.359605911,0.039603960396039604,-20.45320197044335,1149.0047402557318,-4084.0,2488.0,6572.0,1320630.2266009853,0.1188118811881188,13220.959176388755,28302.877115233357,5394.4491720707765,203893843.41379312,0.03488663297738904
vertical_shake,3154.35960591133,16118.845145706771,-24793.0,26217.0,51010.0,269767153.3546798,0.01485148514851485,111.76354679802955,1267.0348276328914,-3371.0,4145.0,7516.0,1617868.3448275863,0.18316831683168316,-539.7044334975369,2101.983497080804,-5456.0,3785.0,9241.0,4709615.497536946,0.04950495049504951,15244.351857077272,26237.002153447334,6610.928350441338,276094637.1970443,0.005997277002439482
horizontal_shake,54.827586206896555,1911.3019792768932,-4798.0,3394.0,8192.0,3656081.3201970444,0.09900990099009901,-1601.768472906404,14254.617730785652,-20829.0,24571.0,45400.0,205759788.8916256,0.01485148514851485,93.07389162561576,2275.8526490645904,-3909.0,4657.0,8566.0,5188168.029556651,0.024752475247524754,13659.796480474257,24649.498291040327,5292.8251769166145,214604038.24137932,56.27877797875026
horizontal_shake,-411.2118226600985,1129.8038233556708,-4082.0,2106.0,6188.0,1445551.842364532,0.13366336633663367,-8242.857142857143,12690.655498808721,-40041.0,20735.0,60776.0,228997430.86699507,0.0297029702970297,1704.1231527093596,717.2023366735233,222.0,3809.0,3587.0,3418414.9113300494,0.0,12647.808481633763,40353.2688762633,8596.181607702496,233861397.62068966,158.41523227033989
rest,-3.5911330049261085,143.51823254933763,-385.0,179.0,564.0,20610.379310344826,0.4752475247524752,27.72906403940887,182.06032263089034,-287.0,587.0,874.0,33914.862068965514,0.4603960396039604,-6.4088669950738915,128.07985240203524,-156.0,148.0,304.0,16445.522167487685,0.4801980198019802,252.02378755339396,705.009219797869,86.34103343161806,70970.76354679803,1.6455234306116269
