label,gx_mean,gx_std,gx_min,gx_max,gx_range,gx_energy,gx_zcr,gy_mean,gy_std,gy_min,gy_max,gy_range,gy_energy,gy_zcr,gz_mean,gz_std,gz_min,gz_max,gz_range,gz_energy,gz_zcr,mag_mean,mag_max,mag_std,mag_energy
horizontal_shake,393.88235294117646,1759.1241876933523,-2462.0,6202.0,8664.0,3249661.2156862747,0.07881773399014778,2687.142156862745,15650.758184490598,-23517.0,24901.0,48418.0,252166964.72058824,0.014778325123152709,-344.1617647058824,1700.3268654356955,-3789.0,5076.0,8865.0,3009558.7696078434,0.09359605911330049,14663.440864088256,24926.146312657318,6588.60279052159,258426184.70588234
horizontal_shake,612.9261083743843,1808.8032920192927,-2986.0,4818.0,7804.0,3647447.763546798,0.054455445544554455,1333.8226600985222,17442.860082571784,-29060.0,30279.0,59339.0,306032450.74876845,0.01485148514851485,-66.17733990147784,1980.6793575233303,-4396.0,5139.0,9535.0,3927470.157635468,0.0891089108910891,16116.625089214129,30576.461355101248,7339.057460169156,313607368.6699507
rest,37.07843137254902,150.0123972834108,-347.0,211.0,558.0,23878.529411764706,0.5073891625615764,4.151960784313726,153.86925136544718,-166.0,383.0,549.0,23692.985294117647,0.5270935960591133,13.156862745098039,127.02533675764428,-134.0,173.0,307.0,16308.539215686274,0.5172413793103449,243.87364913994207,451.6259514244061,66.37542600041843,63880.05392156863
rest,18.284313725490197,153.64262566295676,-357.0,201.0,558.0,23940.37254901961,0.4433497536945813,-7.446078431372549,152.64778128646395,-181.0,371.0,552.0,23356.789215686276,0.5369458128078818,-18.176470588235293,128.82157532764526,-188.0,122.0,310.0,16925.382352941175,0.45320197044334976,245.04418417965354,435.14939963189653,64.62114141188712,64222.544117647056
rest,-9.650246305418719,163.25292667037175,-401.0,169.0,570.0,26744.645320197043,0.5346534653465347,16.0935960591133,146.49970530199315,-161.0,391.0,552.0,21721.16748768473,0.47029702970297027,-5.694581280788177,131.1283555744604,-156.0,418.0,574.0,17227.073891625616,0.38613861386138615,247.2102946385801,471.22606039988915,67.67537901049266,65692.88669950739
rest,-18.600985221674875,147.69524407435077,-386.0,166.0,552.0,22159.881773399014,0.49504950495049505,48.30541871921182,155.83607441431553,-146.0,405.0,551.0,26618.295566502464,0.5396039603960396,12.89655172413793,134.272108610355,-147.0,427.0,574.0,18195.320197044333,0.5099009900990099,248.19231125256772,564.8539634277164,73.308077126974,66973.49753694581
rest,-5.448275862068965,152.22582082742736,-386.0,178.0,564.0,23202.384236453203,0.5198019801980198,-25.763546798029555,154.56257441593146,-201.0,361.0,562.0,24553.34975369458,0.5198019801980198,7.58128078817734,130.59008571491765,-142.0,432.0,574.0,17111.24630541872,0.4900990099009901,245.4312053382865,490.6128820159536,68.04780482691858,64866.9802955665
rest,0.9408866995073891,151.8022970587639,-383.0,185.0,568.0,23044.82266009852,0.5247524752475248,-2.1724137931034484,149.0179505423047,-178.0,370.0,548.0,22211.068965517243,0.41089108910891087,2.960591133004926,134.4817764629683,-164.0,418.0,582.0,18094.113300492612,0.4504950495049505,243.50722786575426,456.1019622847505,63.672874155671174,63350.00492610838
rest,0.39408866995073893,144.14074390583022,-396.0,178.0,574.0,20776.709359605913,0.5148514851485149,-14.211822660098521,155.1244834881524,-184.0,366.0,550.0,24265.581280788178,0.5396039603960396,8.285714285714286,135.02532928903727,-155.0,416.0,571.0,18300.49261083744,0.5297029702970297,243.62530461897651,470.2722615677008,63.16244295894899,63342.78325123153
rest,30.591133004926107,136.5279715478571,-380.0,180.0,560.0,19575.704433497536,0.4752475247524752,30.75862068965517,145.18866904067252,-147.0,399.0,546.0,22025.842364532018,0.4603960396039604,-11.152709359605911,135.0137425227494,-179.0,397.0,576.0,18353.093596059112,0.5148514851485149,238.6380199449509,450.43645500780684,54.831886989615015,59954.64039408867
rest,3.1822660098522166,138.137010877518,-404.0,164.0,568.0,19091.960591133004,0.44554455445544555,-6.285714285714286,156.13814504402913,-198.0,356.0,554.0,24418.63054187192,0.46534653465346537,7.615763546798029,134.73316138256808,-149.0,427.0,576.0,18211.024630541873,0.4801980198019802,240.60372517257838,474.52291830848384,61.89881417786043,61721.6157635468
rest,-54.58620689655172,151.1187384484231,-437.0,129.0,566.0,25816.527093596058,0.5297029702970297,-1.8078817733990147,145.78554847711825,-182.0,366.0,548.0,21256.69458128079,0.504950495049505,27.694581280788178,127.89922649541379,-134.0,180.0,314.0,17125.20197044335,0.48514851485148514,244.11604517499939,489.32811078048644,67.8658981627581,64198.423645320196
rest,-13.980392156862745,147.83854338314538,-406.0,162.0,568.0,22051.686274509804,0.4975369458128079,19.558823529411764,150.52724810526936,-161.0,399.0,560.0,23041.0,0.5073891625615764,22.82843137254902,128.45398571690566,-139.0,179.0,318.0,17021.563725490196,0.5024630541871922,241.44420473608025,448.3759583206932,61.797621308281755,62114.25
rest,3.477832512315271,140.18771107407633,-372.0,190.0,562.0,19664.689655172413,0.4900990099009901,-20.320197044334975,146.88902327465405,-193.0,361.0,554.0,21989.295566502464,0.5,-24.748768472906406,131.8486628208489,-199.0,377.0,576.0,17996.571428571428,0.4752475247524752,235.15181904418014,438.4848914158845,65.98620045478803,59650.556650246304
rest,24.216748768472907,163.97246048741383,-454.0,222.0,676.0,27473.418719211822,0.5,50.42857142857143,151.7422255868089,-153.0,397.0,550.0,25568.743842364533,0.4752475247524752,-21.137931034482758,128.32317841250216,-163.0,139.0,302.0,16913.65024630542,0.47029702970297027,253.7854364399733,487.59922067205974,74.4900332853601,69955.81280788177
rest,-8.236453201970443,132.06336459148383,-400.0,156.0,556.0,17508.571428571428,0.4504950495049505,12.044334975369457,150.8468149521494,-174.0,378.0,552.0,22899.827586206895,0.47029702970297027,25.724137931034484,130.33723881263236,-133.0,437.0,570.0,17649.527093596058,0.5247524752475248,234.55911491867795,464.17345895688607,55.135720879850886,58057.926108374384
rest,-3.5665024630541873,146.97182887827967,-382.0,178.0,560.0,21613.43842364532,0.5247524752475248,21.35960591133005,147.0675048375917,-159.0,397.0,556.0,22085.083743842366,0.48514851485148514,3.5467980295566504,128.2592107797561,-153.0,163.0,316.0,16463.004926108373,0.5643564356435643,238.03506237170043,439.93294943661584,59.16786438005749,60161.52709359606
rest,-0.9261083743842364,143.9310503310084,-406.0,160.0,566.0,20717.004926108373,0.5693069306930693,13.773399014778326,153.83225424174526,-150.0,392.0,542.0,23854.068965517243,0.4801980198019802,12.10344827586207,127.57848598659402,-138.0,172.0,310.0,16422.76354679803,0.5544554455445545,239.49643133762197,456.47891517571765,60.29342265096034,60993.837438423645
rest,-3.4607843137254903,149.1605380427035,-387.0,173.0,560.0,22260.843137254902,0.4729064039408867,-13.0,157.33481845427355,-180.0,374.0,554.0,24923.245098039217,0.45320197044334976,-1.4950980392156863,128.78453268278656,-150.0,154.0,304.0,16587.691176470587,0.6108374384236454,244.44989752910314,445.8632077218303,63.37213117590163,63771.779411764706
rest,15.625615763546797,147.41910275180737,-368.0,184.0,552.0,21976.55172413793,0.45544554455445546,-15.876847290640393,153.32087350432553,-186.0,362.0,548.0,23759.364532019703,0.4752475247524752,20.669950738916256,134.22033364597544,-134.0,437.0,571.0,18442.344827586207,0.5693069306930693,243.8739858799755,581.3578932120902,68.58381802405991,64178.26108374384
rest,-13.798029556650246,149.8017527242925,-385.0,169.0,554.0,22630.950738916257,0.4752475247524752,18.2807881773399,155.22833959737216,-167.0,389.0,556.0,24430.024630541873,0.47029702970297027,-10.019704433497537,127.90371072665026,-176.0,133.0,309.0,16459.75369458128,0.5297029702970297,242.95017611358656,441.1723019410897,67.0517784284407,63520.729064039406
rest,22.93103448275862,148.46052425968952,-371.0,191.0,562.0,22566.35960591133,0.5148514851485149,-10.866995073891626,155.43971332055813,-198.0,355.0,553.0,24279.5960591133,0.44554455445544555,-7.729064039408867,133.25001683975103,-173.0,405.0,578.0,17815.30541871921,0.5396039603960396,246.09302877895823,479.1857677352281,64.02719945572106,64661.26108374384
rest,-11.926108374384237,148.1813875089145,-383.0,173.0,556.0,22099.95566502463,0.5099009900990099,-29.374384236453203,153.17383708865944,-190.0,364.0,554.0,24325.07881773399,0.4752475247524752,25.55665024630542,131.84245895335775,-122.0,443.0,565.0,18035.576354679804,0.4504950495049505,245.06343988591246,582.8979327463771,66.36656740198411,64460.61083743842
rest,12.663366336633663,139.71514707196582,-375.0,185.0,560.0,19680.68316831683,0.48756218905472637,-27.57920792079208,150.74670961178072,-183.0,363.0,546.0,23485.18316831683,0.4577114427860697,-2.6930693069306932,131.66381902061858,-161.0,407.0,568.0,17342.61386138614,0.5970149253731343,239.56940532346994,439.58503159229616,55.812007946128745,60508.4801980198
rest,-7.7254901960784315,148.36733407606312,-386.0,176.0,562.0,22072.549019607843,0.4975369458128079,40.11764705882353,165.09565225790672,-165.0,399.0,564.0,28866.0,0.42857142857142855,11.230392156862745,127.02748219648996,-148.0,164.0,312.0,16262.10294117647,0.4482758620689655,247.89797050359178,557.3051228905042,75.8106073118045,67200.65196078431
rest,4.793103448275862,145.32944247119815,-367.0,191.0,558.0,21143.620689655174,0.42574257425742573,-19.891625615763548,151.71852366300084,-201.0,355.0,556.0,23414.18719211823,0.4801980198019802,-12.788177339901479,129.92464454151678,-164.0,408.0,572.0,17043.950738916257,0.49504950495049505,239.3795901905454,479.5101667326773,65.56805945653849,61601.75862068965
rest,-56.6551724137931,150.2230174958599,-417.0,133.0,550.0,25776.76354679803,0.5,42.86206896551724,156.1913714704745,-144.0,403.0,547.0,26232.90147783251,0.43564356435643564,4.29064039408867,128.49465404947514,-142.0,186.0,328.0,16529.285714285714,0.5198019801980198,251.08621493568694,588.6034318622344,74.1259968444693,68538.95073891626
rest,13.275862068965518,147.58884026931068,-369.0,187.0,556.0,21958.714285714286,0.4801980198019802,-31.12807881773399,150.64067889414315,-189.0,360.0,549.0,23661.571428571428,0.5148514851485149,-33.34975369458128,128.4114417098737,-181.0,123.0,304.0,17601.704433497536,0.4900990099009901,243.7799122637739,432.75166088647194,61.590133336841525,63221.99014778325
rest,10.176470588235293,139.28623454111064,-383.0,173.0,556.0,19504.21568627451,0.4975369458128079,-20.808823529411764,155.9902200321377,-219.0,331.0,550.0,24765.95588235294,0.4729064039408867,10.073529411764707,129.17968745994523,-157.0,410.0,567.0,16788.867647058825,0.46798029556650245,238.39016895489297,448.47853906290766,65.03204257397908,61059.03921568627
rest,11.310344827586206,149.28967194398334,-394.0,164.0,558.0,22415.330049261083,0.5099009900990099,-31.35960591133005,142.9012327070844,-201.0,339.0,540.0,21404.18719211823,0.4900990099009901,-14.458128078817735,126.8246995043855,-189.0,127.0,316.0,16293.541871921183,0.5247524752475248,237.31221977653897,541.7157926440764,61.61143934394177,60113.05911330049
rest,-0.9117647058823529,152.56490762315653,-410.0,216.0,626.0,23276.882352941175,0.4088669950738916,-30.181372549019606,145.01670439979958,-195.0,354.0,549.0,21940.75980392157,0.5270935960591133,20.308823529411764,129.31015200803608,-138.0,172.0,310.0,17133.563725490196,0.4827586206896552,242.05914432650238,465.01290304678645,61.30723065246349,62351.205882352944
rest,-9.492610837438423,137.58720904642095,-387.0,177.0,564.0,19020.34975369458,0.4900990099009901,28.551724137931036,145.43246544158052,-156.0,400.0,556.0,21965.802955665025,0.4900990099009901,20.399014778325125,127.9577493346647,-150.0,172.0,322.0,16789.30541871921,0.45544554455445546,234.68565970762208,460.48018415562683,51.94323108622569,57775.45812807882
rest,14.152709359605911,146.81146829087774,-367.0,197.0,564.0,21753.906403940888,0.4603960396039604,6.12807881773399,149.12332764208273,-178.0,375.0,553.0,22275.320197044333,0.4752475247524752,3.206896551724138,128.54834267947427,-142.0,161.0,303.0,16534.960591133004,0.5099009900990099,238.46392278126177,430.2069269549248,60.82059457034839,60564.187192118225
rest,23.413793103448278,147.76904562266432,-369.0,193.0,562.0,22383.896551724138,0.48514851485148514,30.862068965517242,147.5039640100396,-147.0,415.0,562.0,22709.886699507388,0.5099009900990099,31.305418719211822,134.24584212657373,-119.0,455.0,574.0,19001.975369458127,0.5247524752475248,244.7205917202793,504.7722258603379,64.865943366038,64095.75862068965
rest,-30.166666666666668,152.29831300375872,-413.0,141.0,554.0,24104.803921568626,0.49261083743842365,-17.07843137254902,144.6244756137737,-170.0,380.0,550.0,21207.91176470588,0.5221674876847291,-13.416666666666666,126.21475596848032,-177.0,141.0,318.0,16110.171568627451,0.5221674876847291,240.34625932119647,457.0547013214064,60.46952029915727,61422.88725490196
rest,-13.596059113300493,142.77494220765928,-394.0,156.0,550.0,20569.536945812808,0.504950495049505,-9.645320197044335,137.80775613336587,-173.0,377.0,550.0,19084.00985221675,0.504950495049505,11.004926108374384,128.1587492150419,-153.0,150.0,303.0,16545.77339901478,0.5099009900990099,232.35603979200576,442.45225731145274,47.01054104368687,56199.32019704433
rest,-6.610837438423645,148.0157802823712,-386.0,174.0,560.0,21952.374384236453,0.46534653465346537,58.38423645320197,162.6208081371979,-132.0,420.0,552.0,29854.24630541872,0.46534653465346537,1.083743842364532,128.80434577075383,-163.0,160.0,323.0,16591.733990147783,0.5594059405940595,250.26712542478072,465.4599875392084,75.92575723310294,68398.35467980296
rest,10.25615763546798,147.54935184729356,-366.0,192.0,558.0,21876.0,0.5445544554455446,22.866995073891626,146.93779738323767,-160.0,386.0,546.0,22113.615763546797,0.4900990099009901,-10.206896551724139,130.63236328212864,-167.0,405.0,572.0,17168.995073891627,0.5445544554455446,238.96718518972182,557.0475742699182,63.665494892756385,61158.61083743842
rest,-30.591133004926107,151.91209968185802,-412.0,148.0,560.0,24013.103448275862,0.4900990099009901,-19.20689655172414,143.5478895793452,-191.0,351.0,542.0,20974.90147783251,0.4801980198019802,11.61576354679803,127.06547766242234,-141.0,165.0,306.0,16280.56157635468,0.4405940594059406,239.6337932440101,463.99245683523776,62.001706734170774,61268.56650246305
rest,5.197044334975369,148.7578804176032,-371.0,195.0,566.0,22155.916256157634,0.5148514851485149,-68.85714285714286,148.76166770720488,-253.0,299.0,552.0,26871.339901477833,0.5,12.960591133004925,132.4584084686012,-144.0,426.0,570.0,17713.206896551725,0.4900990099009901,247.8883789170854,460.04021563337267,72.74485996994332,66740.46305418719
rest,-32.13793103448276,143.66278485869208,-408.0,152.0,560.0,21671.842364532018,0.5,18.20689655172414,148.6399973743025,-179.0,384.0,563.0,22425.339901477833,0.47029702970297027,19.103448275862068,128.37719261679044,-143.0,173.0,316.0,16845.645320197043,0.5297029702970297,238.48681267709657,578.0,63.771998285504374,60942.8275862069
rest,30.64039408866995,155.9245862425762,-344.0,216.0,560.0,25251.310344827587,0.4752475247524752,18.02463054187192,166.94181867317678,-209.0,387.0,596.0,28194.45812807882,0.4504950495049505,21.896551724137932,128.2468530152161,-133.0,167.0,300.0,16926.714285714286,0.504950495049505,253.823754144014,439.90567170701496,77.11021067835199,70372.4827586207
rest,13.916256157635468,151.7122239580546,-367.0,191.0,558.0,23210.26108374384,0.5297029702970297,-50.98522167487685,146.14826393952507,-219.0,329.0,548.0,23958.8078817734,0.504950495049505,-7.275862068965517,126.73824994310544,-147.0,151.0,298.0,16115.522167487685,0.5594059405940595,243.133201148862,435.53874684119666,64.58202251487614,63284.59113300493
rest,-3.0492610837438425,146.4384991269291,-379.0,171.0,550.0,21453.532019704435,0.46534653465346537,40.77832512315271,141.69670351266947,-142.0,408.0,550.0,21740.827586206895,0.4158415841584158,-1.5763546798029557,126.91604545371008,-153.0,143.0,296.0,16110.167487684728,0.5247524752475248,236.4703659695563,570.2648507491936,58.19186465323216,59304.52709359606
rest,11.137931034482758,145.88577990327016,-383.0,183.0,566.0,21406.714285714286,0.4752475247524752,50.467980295566505,157.77077813355237,-135.0,420.0,555.0,27438.635467980297,0.47029702970297027,10.758620689655173,128.48528643243392,-145.0,171.0,316.0,16624.216748768475,0.46534653465346537,246.23883857768448,475.04210339716207,69.54136091834896,65469.56650246305
rest,-28.431372549019606,144.14436593724167,-407.0,147.0,554.0,21585.941176470587,0.4630541871921182,-41.03431372549019,153.31101862035678,-215.0,335.0,550.0,25188.083333333332,0.5024630541871922,15.514705882352942,127.63168816149346,-151.0,161.0,312.0,16530.553921568626,0.49261083743842365,243.99316056145312,465.49543499372794,61.415926522405854,63304.57843137255
rest,-3.5911330049261085,143.51823254933757,-385.0,179.0,564.0,20610.379310344826,0.4752475247524752,27.72906403940887,182.06032263089034,-287.0,587.0,874.0,33914.862068965514,0.4603960396039604,-6.4088669950738915,128.0798524020353,-156.0,148.0,304.0,16445.522167487685,0.4801980198019802,252.0237875533939,705.009219797869,86.34103343161804,70970.76354679803
rest,27.862068965517242,141.68132106448093,-348.0,210.0,558.0,20849.891625615764,0.4504950495049505,28.99014778325123,154.73014774808965,-158.0,400.0,558.0,24781.847290640395,0.49504950495049505,-10.699507389162562,133.17170423043748,-165.0,410.0,575.0,17849.18226600985,0.5396039603960396,242.1297642274144,474.27418230386525,69.67136038174296,63480.92118226601
rest,-12.519607843137255,142.59219448924256,-395.0,171.0,566.0,20489.274509803923,0.5172413793103449,-35.294117647058826,142.08762749432668,-204.0,343.0,547.0,21434.56862745098,0.5172413793103449,-6.8431372549019605,127.62742537481783,-156.0,152.0,308.0,16335.588235294117,0.5073891625615764,234.83847398881855,463.65612257361596,55.77026543913918,58259.43137254902
rest,-6.70935960591133,136.13818414880438,-390.0,166.0,556.0,18578.620689655174,0.5544554455445545,-12.532019704433498,159.3079327831635,-186.0,358.0,544.0,25536.068965517243,0.49504950495049505,-36.724137931034484,131.2522962825003,-194.0,384.0,578.0,18575.827586206895,0.5346534653465347,243.35170804264305,442.2544516452039,58.9106393965268,62690.51724137931
rest,-25.441176470588236,137.62973013932617,-410.0,146.0,556.0,19589.196078431374,0.5172413793103449,5.7745098039215685,160.42128403007422,-203.0,363.0,566.0,25768.333333333332,0.42857142857142855,12.941176470588236,129.1250969309973,-139.0,171.0,310.0,16840.764705882353,0.5123152709359606,241.0742285905266,551.4127310826257,63.88669992361167,62198.294117647056
rest,-31.896551724137932,137.57564560623172,-415.0,137.0,552.0,19944.44827586207,0.47029702970297027,18.8128078817734,168.52081607837573,-187.0,371.0,558.0,28753.18719211823,0.4801980198019802,-5.059113300492611,132.3847819644142,-167.0,422.0,589.0,17551.32512315271,0.5396039603960396,248.3476267524028,566.8350730150702,67.61964860587585,66248.960591133
rest,-40.970443349753694,152.64233965538017,-417.0,131.0,548.0,24978.26108374384,0.5,31.724137931034484,151.23228718860344,-165.0,399.0,564.0,23877.625615763547,0.5297029702970297,-35.09852216748769,127.60364336793711,-173.0,131.0,304.0,17514.5960591133,0.48514851485148514,247.99575497578002,463.329256576789,69.77526977814968,66370.4827586207
rest,-3.8916256157635467,146.11571121161006,-386.0,178.0,564.0,21364.94581280788,0.4752475247524752,-29.019704433497537,143.0189956239109,-211.0,343.0,554.0,21296.576354679804,0.48514851485148514,23.08374384236453,131.43286840930966,-139.0,436.0,575.0,17807.45812807882,0.504950495049505,237.5457890043753,456.0712663608616,63.56869057842317,60468.9802955665
rest,9.246305418719212,148.01357421322783,-385.0,179.0,564.0,21993.512315270935,0.5396039603960396,-10.605911330049262,155.79471261044588,-191.0,361.0,552.0,24384.477832512315,0.4603960396039604,12.527093596059114,126.58026914520676,-142.0,160.0,302.0,16179.492610837438,0.4504950495049505,242.12903950882972,443.68119184838116,62.697774961734346,62557.48275862069
rest,25.04433497536946,146.09913971527337,-368.0,190.0,558.0,21972.17733990148,0.504950495049505,39.39408866995074,155.13700401360492,-155.0,405.0,560.0,25619.384236453203,0.44554455445544555,-13.344827586206897,126.97173693635648,-164.0,139.0,303.0,16299.906403940886,0.5643564356435643,244.0348158217881,458.1102487393182,65.86711354782145,63891.467980295565
rest,5.389162561576355,144.4278717175302,-374.0,180.0,554.0,20888.453201970442,0.4900990099009901,38.12315270935961,152.43847052651887,-163.0,385.0,548.0,24690.862068965518,0.400990099009901,13.22167487684729,133.6477434645097,-158.0,416.0,574.0,18036.532019704435,0.4801980198019802,242.63985550661823,571.3037720862693,68.8603500598699,63615.84729064039
rest,19.07881773399015,152.99774200523603,-375.0,181.0,556.0,23772.310344827587,0.5198019801980198,11.935960591133005,156.90790131479432,-170.0,383.0,553.0,24762.556650246304,0.46534653465346537,-41.05911330049261,127.0533282907443,-191.0,115.0,306.0,17828.399014778326,0.5198019801980198,248.82221224096946,455.7905220602991,66.71411174078646,66363.26600985222
rest,-7.74384236453202,141.63664536190538,-394.0,162.0,556.0,20120.906403940888,0.48514851485148514,-50.58128078817734,142.02826002125437,-223.0,321.0,544.0,22730.49261083744,0.4603960396039604,-3.5320197044334973,127.68365584448317,-164.0,150.0,314.0,16315.591133004926,0.45544554455445546,235.1925520581364,470.6336154589895,62.06008060068926,59166.99014778325
rest,22.54679802955665,155.95651638217194,-357.0,203.0,560.0,24830.793103448275,0.5396039603960396,7.192118226600985,147.51393868162205,-172.0,380.0,552.0,21812.08866995074,0.5099009900990099,-34.1871921182266,130.95388739604292,-194.0,386.0,580.0,18317.68472906404,0.5346534653465347,246.28092033595405,426.01056324931665,65.62221255747578,64960.56650246305
rest,-49.26108374384236,148.56895635005222,-424.0,132.0,556.0,24499.389162561576,0.4900990099009901,20.38423645320197,156.00290558044153,-171.0,387.0,558.0,24752.423645320196,0.400990099009901,-11.591133004926109,129.04482483977466,-179.0,132.0,311.0,16786.92118226601,0.5198019801980198,247.28563062660282,569.8912176898325,69.91817271461787,66038.73399014778
rest,-18.84729064039409,147.5189603912846,-408.0,160.0,568.0,22117.064039408866,0.5247524752475248,-3.2660098522167487,155.00404627593187,-179.0,369.0,548.0,24036.92118226601,0.504950495049505,31.339901477832512,135.62672526060783,-127.0,440.0,567.0,19376.79802955665,0.47029702970297027,246.30326127564774,487.201190474736,69.753041053502,65530.78325123153
rest,-17.374384236453203,152.98313675699683,-415.0,141.0,556.0,23705.709359605913,0.5396039603960396,-63.1576354679803,157.5707043685379,-227.0,329.0,556.0,28817.41379310345,0.4504950495049505,24.379310344827587,130.90111698943227,-143.0,429.0,572.0,17729.453201970442,0.5544554455445545,255.5271118353078,482.61060908355506,70.41641478935108,70252.5763546798
rest,32.13793103448276,144.213104115663,-362.0,194.0,556.0,21830.266009852217,0.4900990099009901,-10.886699507389162,144.23390953772042,-166.0,382.0,548.0,20921.940886699507,0.5,-16.00985221674877,133.52463251827626,-169.0,399.0,568.0,18085.14285714286,0.4801980198019802,240.05427187997813,444.6031938706694,56.66830071449271,60837.34975369458
rest,890.2068965517242,3555.1708011253277,-6114.0,8444.0,14558.0,13431707.743842365,0.07425742574257425,-1080.3004926108374,25467.856331492203,-32704.0,32823.0,65527.0,649778755.2758621,0.024752475247524754,-1134.7635467980297,4364.419759339779,-10516.0,8621.0,19137.0,20335848.14285714,0.06930693069306931,23578.162658436555,34826.464434392416,11296.74983412794,683546311.1625615
vertical_shake,3259.3743842364534,15492.790686283697,-27871.0,24741.0,52612.0,250650084.62561578,0.019801980198019802,-58.63054187192118,2378.32675719576,-7324.0,5967.0,13291.0,5659875.704433498,0.15346534653465346,-954.1724137931035,3605.5766897737717,-8139.0,6169.0,14308.0,13910628.261083744,0.04950495049504951,14978.529587072886,28214.818712867887,6772.314227818659,270220588.591133
